From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-19,8.022222222222222,26.449583333333333,2.1545833333333335,2.6575,5.150416666666667,2.0283333333333333,42.54875,0.14333333333333334,13.225416666666668,0.22916666666666666,,0.285,0.21583333333333332,,,,342.84999999999997,,,,0.0
2022-08-20,13.956249999999999,62.477916666666665,2.1225,2.7408333333333332,5.2,2.0016666666666665,41.41458333333333,0.28791666666666665,10.959166666666667,0.4583333333333333,,0.5729166666666666,0.43166666666666664,,,,302.59250000000003,,,,0.0
2022-08-21,13.93,42.31,2.1125000000000003,2.7133333333333334,5.160833333333334,2.0220833333333332,40.947916666666664,0.21916666666666665,11.561250000000001,0.3475,,0.4366666666666667,0.3283333333333333,,,,300.90916666666664,,,,0.0
2022-08-22,22.33,61.415,2.11125,2.7304166666666667,5.166666666666667,2.02875,41.13166666666667,0.3120833333333333,10.82875,0.49541666666666667,,0.6216666666666667,0.46625,,,,276.1666666666667,,,,0.0
2022-08-23,9.130952380952381,28.6775,2.1441666666666666,2.7120833333333336,5.1937500000000005,1.99125,40.571666666666665,0.23708333333333334,11.043333333333335,0.37916666666666665,,0.4741666666666667,0.35625,,,,378.9633333333333,,,,0.0
2022-08-24,10.939166666666667,42.947916666666664,2.1108333333333333,2.720833333333333,5.159583333333333,2.0054166666666666,42.43,0.255,11.705833333333333,0.4091666666666667,,0.5095833333333334,0.3833333333333333,,,,,,,,0.0
2022-08-25,13.504285714285713,64.9890909090909,2.1154166666666665,2.74625,5.1866666666666665,2.03,41.141666666666666,0.24749999999999997,10.65,0.395,,0.49374999999999997,0.3695833333333333,,,,,,,,0.0
2022-08-26,16.212857142857143,60.859047619047615,2.925217391304348,2.736521739130435,5.7791304347826085,2.0043478260869567,41.99260869565217,0.2843478260869565,10.285217391304348,0.45217391304347826,,0.5660869565217391,0.42391304347826086,,,,,,,,0.0
2022-08-27,21.47222222222222,42.37722222222222,2.4023809523809527,2.7323809523809524,5.284761904761905,1.9585714285714286,43.20142857142857,0.2876190476190476,10.534285714285714,0.46095238095238095,,0.5795238095238096,0.4342857142857143,,,,,,,,0.0
2022-08-28,13.75,25.235,2.1366666666666667,2.6525,5.125,2.0158333333333336,41.27458333333333,0.2629166666666667,10.138333333333334,0.4170833333333333,,0.5216666666666666,0.39208333333333334,,,,,,,,0.0
2022-08-29,14.078695652173913,66.50041666666667,2.0470833333333336,2.7583333333333333,5.1033333333333335,2.0608333333333335,41.871249999999996,0.28291666666666665,10.303333333333333,0.4529166666666667,,0.5675,0.425,,,,,,,,0.0
2022-08-30,16.767391304347825,56.01958333333334,2.1179166666666664,2.72,5.150416666666667,2.026666666666667,41.299166666666665,0.28541666666666665,10.523333333333333,0.4566666666666667,,0.5720833333333334,0.4291666666666667,,,,,,,,0.0
