From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-04-13,30.64375,86.41541666666666,2.4187499999999997,8.299583333333333,10.815416666666666,2.61625,19.513749999999998,0.42041666666666666,15.712499999999999,0.2604166666666667,,0.16666666666666666,0.47541666666666665,,75.44500000000001,0.4383333333333333,171.95624999999998,280.04538461538465,988.6408333333334,,,24.905,0.004583333333333334
2021-04-14,21.285555555555554,49.08444444444444,1.9561111111111111,5.757777777777778,7.872222222222222,1.348888888888889,19.785555555555554,0.34833333333333333,20.584999999999997,0.175,,0.111875,0.2911111111111111,,66.30555555555556,0.5272222222222223,157.01166666666666,325.0792857142857,989.7338888888888,,,25.391666666666666,0.0
2021-04-15,20.072142857142858,72.53,2.4307142857142856,8.614285714285714,11.11357142857143,2.7592857142857143,19.687857142857144,0.4207142857142857,20.77285714285714,0.26357142857142857,,0.7078571428571429,1.0992857142857144,,63.44714285714286,0.5078571428571429,161.8457142857143,332.54875,986.0721428571429,,,27.790714285714284,0.0
2021-04-16,20.601666666666667,78.59791666666666,2.11375,7.285,9.475416666666666,2.0541666666666667,19.833333333333332,0.41583333333333333,13.059166666666668,0.2904166666666667,,0.5375,0.7333333333333334,,74.92375,0.5154166666666666,167.86125,239.66214285714287,988.4795833333333,,,24.856666666666666,0.00125
2021-04-17,14.751666666666667,62.642500000000005,2.0204166666666667,6.46875,8.623333333333333,1.6483333333333334,19.8275,0.3775,17.021666666666665,0.20958333333333334,,0.4695833333333333,0.5670833333333333,,74.93541666666667,0.69625,179.9175,258.36571428571426,990.1270833333333,,,24.439999999999998,0.0
2021-04-18,12.134583333333333,64.03833333333334,2.1266666666666665,5.866666666666667,8.22875,1.4262499999999998,19.649583333333336,0.3566666666666667,12.65125,0.225,,0.4895833333333333,0.5491666666666667,,75.105,0.45083333333333336,171.31583333333333,204.49428571428572,988.3945833333333,,,24.614166666666666,0.00125
2021-04-19,25.15266666666667,71.95666666666666,1.98,5.527333333333333,7.716666666666667,1.2286666666666666,20.461333333333336,0.378,12.431999999999999,0.22533333333333333,,0.5193333333333333,0.5613333333333334,,81.59133333333332,0.434,150.91733333333332,194.24545454545452,986.132,,,23.625999999999998,0.0
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,29.444615384615382,92.62384615384616,2.436923076923077,9.364615384615384,11.805384615384614,3.0907692307692307,20.13076923076923,0.42923076923076925,19.693846153846152,0.2,,0.24357142857142858,0.3592857142857143,,69.77285714285713,0.43785714285714283,159.7607142857143,386.00428571428574,986.3328571428572,,,28.054285714285715,0.0
