From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),AT (degree C),RF (mm)
2020-05-18,33.729166666666664,172.59375,6.6191666666666675,4.515416666666667,5.2683333333333335,6.685,0.4245833333333333,75.7175,0.11333333333333334,3.6633333333333336,,22.294166666666666,15.645833333333334,2.6845833333333338,206.95833333333334,149.82291666666666,35.55125,0.0
2020-05-19,26.552083333333332,110.33333333333333,6.76125,4.600416666666667,5.980833333333333,7.192916666666666,0.4075,72.08708333333333,0.10791666666666667,2.8662500000000004,,22.275833333333335,16.677083333333332,1.9545833333333336,189.96875,154.91666666666666,35.36125,0.0
2020-05-20,22.44458333333333,78.92708333333333,7.037916666666667,4.7004166666666665,6.895416666666667,7.227916666666666,0.50375,72.38916666666667,0.15875,3.3020833333333335,0.03,24.669166666666666,13.729166666666666,2.9916666666666667,194.5,164.90625,35.654583333333335,0.0
2020-05-21,21.117916666666666,80.84041666666667,6.165,4.207083333333333,9.663333333333334,8.942083333333334,0.51125,62.213750000000005,0.19041666666666668,4.4799999999999995,,27.28708333333333,17.15625,3.07375,247.14583333333334,163.59375,35.19916666666666,0.0
2020-05-22,20.871666666666666,111.84375,4.55,3.360416666666667,7.629583333333334,8.602083333333333,0.3466666666666667,57.000416666666666,0.1375,4.587916666666667,,27.14833333333333,19.333333333333332,5.114583333333333,266.8854166666667,159.8125,35.470416666666665,0.0
2020-05-23,20.392857142857142,91.96428571428571,5.268571428571429,3.772857142857143,8.210952380952381,7.653636363636363,0.549,70.69227272727272,0.16818181818181818,5.541363636363636,,28.305000000000003,22.719545454545454,4.123636363636364,266.735,174.45454545454547,35.09590909090909,0.0
2020-05-24,21.947916666666668,129.4375,5.85125,4.089166666666666,6.56375,7.145416666666667,0.36714285714285716,62.46083333333333,0.1758333333333333,5.9004166666666675,,29.20875,17.729166666666668,3.70875,267.5,165.51041666666666,35.51916666666667,0.0
2020-05-25,17.90625,108.60416666666667,6.0225,4.19125,7.072916666666667,7.7558333333333325,0.43041666666666667,54.279583333333335,0.16041666666666668,5.6475,,28.97583333333333,20.1875,4.1554166666666665,259.2291666666667,164.07291666666666,36.185833333333335,0.0
2020-05-26,21.294999999999998,101.205,6.473333333333334,4.431666666666667,7.555833333333333,8.978333333333333,0.47208333333333335,62.62125,0.17250000000000001,5.54375,,29.19875,23.03125,4.7124999999999995,257.1041666666667,167.0625,36.097500000000004,0.0
2020-05-27,20.27173913043478,96.57142857142857,6.125,3.9958333333333336,10.842500000000001,7.107500000000001,0.37166666666666665,61.04624999999999,0.17583333333333337,4.846666666666667,0.0775,30.260416666666668,31.364583333333332,6.486249999999999,253.98958333333334,163.54166666666666,36.193333333333335,0.0
2020-05-28,20.15625,90.6875,5.2025,3.2854166666666664,10.800416666666665,6.692083333333333,0.45249999999999996,53.665416666666665,0.11541666666666667,4.24625,,29.29625,37.614583333333336,7.589583333333334,254.38541666666666,161.28125,35.78916666666667,0.0
2020-05-29,19.125,82.26041666666667,5.70625,3.547083333333333,10.19875,7.390416666666667,0.42083333333333334,53.05375,0.13375,4.5575,,29.45125,40.3125,6.5975,254.91666666666666,161.34375,35.512499999999996,0.0
2020-05-30,20.0625,103.0,6.927499999999999,4.328333333333333,9.352916666666667,6.51875,0.49583333333333335,64.21041666666666,0.13375,4.897916666666666,,30.11916666666667,40.40625,5.71125,258.3125,152.65625,35.437083333333334,0.0
2020-05-31,22.979166666666668,98.4375,6.853333333333333,4.5975,7.647916666666667,6.710833333333333,0.5320833333333334,85.99708333333332,0.12166666666666666,4.376666666666667,,29.148333333333337,34.62166666666666,3.2945833333333336,216.30916666666667,148.62166666666667,35.62708333333333,0.0
2020-06-01,27.42375,89.63541666666667,8.508750000000001,5.737916666666667,9.987916666666667,6.31375,0.73625,72.55499999999999,0.21125000000000002,3.735,0.07375,29.302083333333332,31.53833333333333,3.2183333333333333,166.20125,123.79166666666667,35.196666666666665,0.0
2020-06-02,16.635416666666668,45.645833333333336,6.015416666666667,4.168333333333333,9.260416666666666,2.94,0.5316666666666666,66.95666666666666,0.10791666666666667,3.44125,,29.887083333333333,47.40625,4.137083333333334,188.09375,73.21875,32.870416666666664,0.0
2020-06-03,13.67375,42.742916666666666,9.113333333333333,5.9750000000000005,10.684583333333334,3.1216666666666666,0.6273913043478261,52.67166666666666,0.16874999999999998,2.764583333333333,0.10200000000000001,30.0825,49.770833333333336,3.702916666666667,175.09375,69.97916666666667,31.9075,0.0
2020-06-04,10.200588235294118,21.48263157894737,8.500625,5.52375,15.6625,4.72875,0.5876923076923077,56.35,0.10550000000000001,1.178,0.0575,32.44315789473684,70.0,3.3765,84.95,77.35,27.2,0.1635
2020-06-05,25.315833333333334,56.09041666666667,13.202916666666667,8.363333333333333,21.410454545454545,7.100416666666667,,63.77791666666667,0.105,2.40375,0.0675,30.541666666666668,71.07291666666667,3.8995833333333336,168.23958333333334,90.07291666666667,27.263333333333335,0.005
2020-06-06,19.663333333333334,46.919999999999995,10.009166666666667,6.585416666666667,21.34,5.023333333333333,0.5728571428571428,83.4225,0.10083333333333333,3.3125,0.03,32.185,60.010416666666664,4.08125,200.89583333333334,132.26041666666666,28.544166666666666,0.12291666666666667
2020-06-07,19.90625,47.875,9.572916666666666,6.31,19.1375,4.626666666666667,0.8083333333333332,79.37541666666667,0.1225,4.22625,,31.04875,54.96875,3.45375,238.83333333333334,114.45833333333333,28.920416666666668,0.0
2020-06-08,20.166666666666668,75.01041666666667,9.270833333333334,6.226666666666667,17.175,2.705,0.43250000000000005,67.345,0.13,3.9445833333333336,0.05333333333333334,30.19458333333333,54.260416666666664,4.495416666666666,228.9375,136.94791666666666,29.532083333333333,0.0
2020-06-09,20.135416666666668,56.020833333333336,8.8225,5.942083333333334,16.182916666666667,2.5104166666666665,0.4583333333333333,62.69708333333333,0.12041666666666667,4.139166666666667,,30.097916666666666,57.604166666666664,3.6445833333333333,239.79166666666666,127.38541666666667,29.361666666666665,0.0
2020-06-10,21.041666666666668,50.711666666666666,9.970833333333333,6.545833333333333,16.45375,2.80625,0.5266666666666667,69.70291666666667,0.12458333333333334,4.2995833333333335,,30.2825,64.20833333333333,3.3212499999999996,237.13541666666666,118.13541666666667,28.80875,0.015833333333333335
2020-06-11,18.34375,45.125,9.445833333333333,6.2441666666666675,18.469166666666666,3.185,0.5020833333333333,81.71541666666667,0.11458333333333333,3.9570833333333333,,30.131249999999998,61.302083333333336,2.90375,222.04166666666666,150.98958333333334,29.465833333333336,0.0
2020-06-12,24.010416666666668,62.895833333333336,10.57875,6.776666666666666,19.87375,3.018333333333333,0.56625,76.58791666666666,0.115,4.020833333333333,0.04666666666666667,30.498333333333335,66.90625,3.870416666666667,225.83333333333334,109.25,28.7625,0.027083333333333334
2020-06-13,21.09375,48.03125,9.592916666666666,6.534583333333334,21.2825,2.19125,0.48500000000000004,76.69875,0.10375000000000001,4.12875,0.03,30.355833333333333,70.67708333333333,3.3475,223.89583333333334,113.13541666666667,28.417083333333334,0.20375000000000001
2020-06-14,25.25,48.458333333333336,9.35,6.141249999999999,22.400833333333335,2.4608333333333334,0.5858333333333333,80.62083333333334,0.11625,3.981666666666667,0.03,30.404583333333335,71.33333333333333,2.0454166666666667,209.11458333333334,110.66666666666667,28.491666666666664,0.0020833333333333333
2020-06-15,21.552083333333332,43.697916666666664,9.017083333333334,5.978750000000001,21.39,2.4875000000000003,0.56375,79.375,0.13625,4.156666666666667,,29.948333333333334,65.30208333333333,2.4829166666666667,228.6875,116.27083333333333,29.594166666666666,0.0
2020-06-16,28.864583333333332,67.23958333333333,7.883333333333334,5.419583333333333,20.68,3.1199999999999997,0.45,60.19291666666667,0.12458333333333334,3.75125,0.03,31.31375,67.98958333333333,4.7908333333333335,236.64583333333334,106.83333333333333,29.019166666666667,0.0
2020-06-17,19.71875,52.395833333333336,6.330416666666667,4.620833333333334,19.3725,2.6799999999999997,0.44333333333333336,66.87291666666667,0.06625,1.8120833333333335,,31.116666666666664,68.40625,6.0879166666666675,246.44791666666666,95.125,28.797083333333333,0.0
2020-06-18,19.34375,47.083333333333336,6.5625,4.72625,16.822916666666668,2.0054166666666666,0.4658333333333333,79.75958333333334,0.10000000000000002,3.21875,,31.21875,63.927083333333336,6.022083333333334,245.375,141.14583333333334,29.36708333333333,0.0
2020-06-19,18.59375,53.260416666666664,5.7124999999999995,4.417916666666667,14.587916666666667,2.6820833333333334,0.37166666666666665,63.293749999999996,0.10000000000000002,3.0700000000000003,,31.352083333333336,62.645833333333336,6.382916666666667,242.80208333333334,95.10416666666667,29.476250000000004,0.0
2020-06-20,21.197916666666668,57.458333333333336,6.982916666666667,5.0225,14.030833333333334,2.9895833333333335,0.3358333333333334,73.02333333333333,0.10000000000000002,3.4883333333333333,,31.549166666666665,67.25,4.37375,238.11458333333334,108.65625,29.226249999999997,0.08750000000000001
2020-06-21,23.177083333333332,66.09375,6.010416666666667,4.46375,14.281666666666666,1.96125,0.39041666666666663,54.04583333333333,0.10000000000000002,3.6175,,31.618750000000002,62.0625,5.184166666666667,264.3958333333333,115.89583333333333,30.256666666666664,0.0
2020-06-22,19.8125,52.40625,7.131666666666667,5.040416666666666,13.437916666666666,3.2320833333333336,0.5341666666666667,51.35458333333333,0.10166666666666667,3.5979166666666664,0.08,31.985833333333332,72.51041666666667,3.6004166666666664,231.69791666666666,99.6875,29.206666666666667,0.27499999999999997
2020-06-23,16.34375,47.03125,6.626666666666666,5.011666666666667,15.972916666666668,2.5629166666666667,0.6437499999999999,62.67333333333334,0.10083333333333333,3.749166666666667,0.03333333333333333,31.745416666666667,76.85416666666667,3.4929166666666664,237.39583333333334,67.67708333333333,28.679583333333337,0.5341666666666667
2020-06-24,16.34375,35.677083333333336,6.695416666666667,4.81125,16.781666666666666,2.415,0.5658333333333333,65.16333333333334,0.10083333333333333,3.577083333333333,,31.656666666666666,81.5625,2.2704166666666667,230.8125,39.760416666666664,28.398750000000003,0.004166666666666667
2020-06-25,17.90625,43.083333333333336,6.972083333333334,4.965833333333333,17.865416666666665,2.3916666666666666,0.60875,60.81875,0.11958333333333333,4.068333333333333,0.065,32.14958333333333,77.6875,3.3083333333333336,238.8125,102.77083333333333,29.317083333333333,0.0020833333333333333
2020-06-26,18.947916666666668,48.010416666666664,7.790833333333333,5.5325,16.125833333333333,3.25625,0.45916666666666667,58.48166666666666,0.10000000000000002,3.88625,0.03,32.00291666666667,71.97916666666667,3.6208333333333336,232.51041666666666,96.22916666666667,29.800833333333333,0.19666666666666666
2020-06-27,15.96875,42.229166666666664,6.1258333333333335,4.46375,14.455,2.0429166666666667,0.46541666666666665,79.14874999999999,0.09083333333333334,3.1308333333333334,0.055,31.9825,73.85416666666667,4.1066666666666665,217.0,125.13541666666667,29.02625,0.04791666666666666
2020-06-28,18.53125,54.166666666666664,6.342083333333334,4.851666666666667,15.084583333333333,2.033333333333333,0.3566666666666667,60.95416666666667,0.09625,3.35875,,32.062083333333334,67.85416666666667,4.922083333333333,236.94791666666666,119.29166666666667,30.014166666666668,0.0
2020-06-29,19.395833333333332,55.78125,7.476666666666667,5.354166666666667,14.990833333333335,2.935,0.39166666666666666,54.9275,0.10000000000000002,3.4358333333333335,0.09,31.940416666666664,67.69791666666667,3.6491666666666664,215.89583333333334,124.375,30.073333333333334,0.0
2020-06-30,10.302083333333334,32.78125,7.7558333333333325,5.28875,14.284583333333332,2.1129166666666666,0.43333333333333335,105.35041666666666,0.10125,2.5770833333333334,0.115,31.677916666666665,62.37166666666667,2.7583333333333333,152.62833333333333,161.90958333333333,30.628333333333334,0.32
