From Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),Xylene (ug/m3)
2010-12-21,,16.388749999999998,38.18458333333333,54.57333333333333,1.555,1.0766666666666667,0.0475,2.7687500000000003,17.594166666666666,19.0125,46.772083333333335,1.14625,100.40875,245.6575,710.9916666666667,-0.05833333333333333,,1.86625
2010-12-22,,45.39875,51.1275,96.52583333333332,1.9216666666666666,1.6316666666666666,0.06818181818181818,3.8654166666666665,26.212083333333336,19.799583333333334,48.675000000000004,0.5820833333333333,140.43708333333333,241.25249999999997,708.7741666666667,-0.012083333333333335,,3.6529166666666666
2010-12-23,,56.39291666666667,43.052083333333336,99.25458333333334,2.28625,1.7241666666666668,0.05142857142857143,3.385833333333333,19.335416666666667,20.353333333333335,51.08416666666667,0.5454166666666667,218.59666666666666,246.02458333333334,708.9495833333334,-0.02791666666666667,,4.30875
2010-12-24,,18.286666666666665,34.682916666666664,52.969166666666666,2.395,1.1854166666666666,0.042666666666666665,2.3983333333333334,9.62,20.172916666666666,55.70791666666667,0.6216666666666667,189.19541666666666,239.61208333333332,709.7054166666667,-0.042083333333333334,,2.920833333333333
2010-12-25,,26.005416666666665,34.96458333333333,60.968333333333334,2.39125,1.3129166666666665,0.04125,2.69375,18.84166666666667,20.09375,55.1625,0.6891666666666666,117.0,244.86083333333332,709.5983333333334,-0.02625,,2.885
2010-12-26,,37.075833333333335,38.52291666666667,75.59791666666666,2.4025000000000003,0.9775,0.04,2.122916666666667,7.958333333333333,19.548750000000002,56.09583333333333,0.6825,83.6925,236.05583333333334,709.8195833333333,-0.03958333333333333,,1.9895833333333333
2010-12-27,,9.997916666666667,30.31958333333333,40.31666666666667,5.645,1.01875,0.0375,1.5791666666666666,5.332916666666667,19.905833333333334,60.92666666666667,0.6733333333333333,73.4325,237.58541666666667,710.0875,-0.07708333333333334,,1.3179166666666666
2010-12-28,,12.637083333333335,25.095,37.73,5.455714285714286,0.9558333333333332,0.042,1.5875000000000001,5.738095238095238,20.375833333333333,61.729523809523805,0.4757142857142857,61.32523809523809,258.02476190476193,710.15875,-0.06142857142857143,,1.298095238095238
2010-12-29,,10.13764705882353,30.985294117647058,41.12294117647059,6.117999999999999,1.3794117647058823,0.037333333333333336,3.561176470588235,13.596,21.343529411764706,59.510666666666665,0.36933333333333335,79.12066666666666,217.44933333333336,710.5094117647059,-0.03866666666666666,,4.6946666666666665
2010-12-30,,9.234166666666667,26.29125,35.52583333333333,4.944166666666667,1.1175,0.03782608695652174,3.29125,13.5625,20.7225,63.27333333333333,0.37041666666666667,74.98166666666667,229.50833333333333,709.8429166666666,-0.060416666666666674,,3.65625
2010-12-31,,6.105416666666667,23.172083333333333,29.28,1.8477272727272727,1.1525,0.03791666666666667,3.606666666666667,11.531666666666666,21.5175,66.15416666666667,0.33791666666666664,75.11041666666667,214.80791666666667,708.6779166666666,-0.05416666666666667,,4.69
2011-01-01,,12.355500000000001,18.131999999999998,30.490499999999997,0.032,1.4966666666666666,0.042499999999999996,3.6670000000000003,62.53142857142858,21.65285714285714,66.8625,0.56125,48.449374999999996,229.130625,708.5357142857143,-0.05125,,3.6133333333333337
2011-01-02,,6.4870833333333335,15.664583333333333,22.150833333333335,0.025833333333333333,0.6595833333333333,0.04695652173913044,1.9000000000000001,20.407083333333333,21.46875,64.9265,0.5875,59.14875,249.52550000000002,708.4879166666666,-0.036,,0.9608333333333333
2011-01-03,,9.342083333333333,20.629583333333333,29.97083333333333,1.8766666666666663,0.8466666666666667,0.03916666666666666,3.108333333333333,14.28125,21.28,65.19,0.8325,47.10833333333333,265.71,708.51,-0.04,,3.4941666666666666
2011-01-04,,6.592083333333334,20.52208333333333,27.115416666666665,10.179583333333333,0.8775000000000001,0.0380952380952381,3.0404166666666668,33.48291666666667,,50.0,0.8075,119.25,,,,,3.622916666666667
2011-01-05,,9.89125,23.885833333333334,33.77708333333333,14.706249999999999,0.7258333333333332,0.03954545454545454,3.9725,42.95166666666666,,50.0,0.79,144.0,,,,,3.9020833333333336
2011-01-06,,8.28625,26.31375,34.6,25.084166666666665,0.7645833333333333,0.03782608695652174,2.2849999999999997,16.96625,,,,,,,,,1.8291666666666666
2011-01-07,,22.417916666666667,33.79541666666667,56.212916666666665,20.15875,0.6875,0.04125,2.035833333333333,11.603333333333333,,,,,,,,,1.5325
