From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm)
2018-12-11,74.02333333333333,138.26958333333332,46.892500000000005,21.100416666666668,72.68166666666667,116.62124999999999,2.5283333333333333,6.93375,1.71875,0.87875,,35.732,,0.28,99.62866666666667,,,,,0.18000000000000002
2018-12-12,52.77,83.85916666666667,38.30125,17.235,59.36625,97.66708333333334,2.129583333333333,6.9225,0.8708333333333332,0.41333333333333333,,35.30533333333334,,0.28,93.879375,,,,,0.08291666666666668
2018-12-13,62.428333333333335,113.49458333333332,32.28625,14.52875,49.83958333333334,82.32791666666667,2.4258333333333333,6.897916666666667,1.57,0.8250000000000001,,35.63933333333333,,0.28,110.23571428571428,,,,,0.16166666666666665
2018-12-14,84.3425,147.35083333333333,36.48833333333334,16.419583333333332,56.55708333333334,93.04416666666667,2.44,6.97625,1.3079166666666666,0.6095833333333333,,47.63409090909091,,0.28,100.28863636363636,,,,,0.10666666666666667
2018-12-15,89.17875,146.82666666666668,41.13458333333333,18.51,63.75791666666667,104.90541666666667,2.22625,7.7275,0.9629166666666666,0.41291666666666665,,43.7075,,0.28,122.98555555555555,,,,,0.09916666666666667
2018-12-16,103.70666666666666,160.85625000000002,35.70875,16.0675,55.31625,91.03500000000001,2.3583333333333334,11.420833333333334,1.14375,0.5504166666666667,,44.955238095238094,,0.28,85.9985,,,,,0.1175
2018-12-17,102.14708333333334,176.88791666666665,43.680416666666666,19.655833333333334,67.70541666666666,111.17666666666668,2.7754166666666666,11.4775,1.9533333333333334,1.0166666666666666,,38.40875,,0.28,108.52055555555556,,,,,0.20833333333333334
2018-12-18,86.02125000000001,154.7275,37.29333333333333,16.782083333333333,57.80583333333333,95.09791666666666,2.5437499999999997,11.618333333333332,1.6320833333333333,0.8341666666666666,,48.08904761904762,,0.28,93.9,,,,,0.1625
2018-12-19,86.92958333333333,147.86833333333334,37.97083333333333,17.086666666666666,58.8125,96.76333333333334,3.0354166666666664,11.479583333333332,2.4133333333333336,1.3470833333333332,,42.81166666666667,,0.28,88.79619047619047,,,,,0.27499999999999997
2018-12-20,83.11458333333333,139.04708333333335,30.944999999999997,13.925833333333335,47.96541666666667,78.89291666666666,2.9270833333333335,11.419166666666667,2.2062500000000003,1.1654166666666665,,41.425714285714285,,0.28,104.89555555555556,,,,,0.2275
2018-12-21,85.25875,148.04791666666668,31.472083333333334,14.162083333333333,48.7825,80.23208333333334,3.1470833333333332,11.43,2.5158333333333336,1.3695833333333332,,41.277142857142856,,0.28,91.14866666666667,,,,,0.24916666666666665
2018-12-22,77.72500000000001,139.3475,27.288749999999997,12.279583333333333,42.2975,69.58583333333333,2.810416666666667,11.5375,2.1350000000000002,1.0966666666666667,,41.75285714285714,,0.28,99.26411764705882,,,,,0.22041666666666668
2018-12-23,84.30958333333334,133.69625,19.750416666666666,8.8925,30.569999999999997,50.377916666666664,2.5883333333333334,11.433750000000002,1.5025000000000002,0.7395833333333334,,39.71083333333333,,0.28,135.93466666666666,,,,,0.15583333333333335
2018-12-24,80.44083333333333,129.81916666666666,24.322083333333335,10.945,37.69833333333333,62.0275,2.3745833333333333,11.652500000000002,1.2116666666666667,0.5004166666666666,,37.37916666666667,,0.28,76.35133333333333,,,,,0.11375
2018-12-25,66.53833333333334,105.94166666666666,20.79375,9.3575,32.23291666666667,53.02333333333333,2.174583333333333,11.400833333333333,0.7308333333333333,0.29458333333333336,,41.22615384615385,,0.28,127.55687499999999,,,,,0.07375
2018-12-26,63.92166666666666,99.60625,20.94,9.424166666666666,32.45708333333334,53.225,1.5533333333333335,11.5025,0.49583333333333335,0.17,,36.47933333333334,,0.28,109.58071428571428,,,,,0.05666666666666667
2018-12-27,78.43130434782609,136.49,31.525833333333335,14.186666666666667,48.86416666666667,75.51208333333334,0.7799999999999999,11.432173913043478,1.0041666666666667,0.49291666666666667,,32.57736842105263,,0.28,131.38583333333335,,,,,0.105
2018-12-28,111.398,176.818,33.991,15.296000000000001,52.685,86.678,0.549,11.133,1.282,0.644,,51.065,,0.28,58.05166666666667,,,,,0.146
2018-12-29,,,,,,,,,,,,,,,,,,,,
2018-12-30,,,,,,,,,,,,,,,,,,,,
2018-12-31,113.28541666666666,184.17041666666668,28.87875,12.995,44.68958333333333,73.64291666666666,1.1529166666666668,11.520000000000001,2.6283333333333334,1.4575000000000002,,34.90588235294118,,0.28,89.7942857142857,,,,,0.3070833333333333
2019-01-01,125.40708333333333,203.29791666666665,32.97083333333333,14.836666666666666,51.104166666666664,84.07541666666667,1.1408333333333334,11.341666666666667,2.845833333333333,1.5687499999999999,,27.378666666666668,,0.28,108.768125,,,,,0.31416666666666665
2019-01-02,95.71583333333332,168.76041666666666,33.134166666666665,14.910833333333334,51.06166666666667,84.42916666666666,0.7825000000000001,11.402916666666668,2.28625,1.1479166666666667,,34.66947368421053,,0.28,109.57545454545453,,,,,0.21958333333333335
2019-01-03,81.54625,153.12208333333334,35.73458333333333,16.080416666666668,55.38958333333333,90.17875,1.13375,11.453333333333333,2.2416666666666667,1.1579166666666667,,34.85052631578947,,0.28,90.3835,,,,,0.22416666666666665
2019-01-04,88.87583333333333,151.95624999999998,31.383333333333336,14.1225,48.52541666666667,80.02416666666666,1.1645833333333333,11.424999999999999,2.1975000000000002,1.2054166666666666,,32.47375,,0.28,105.33529411764707,,,,,0.23875000000000002
2019-01-05,91.53750000000001,159.97083333333333,28.534583333333334,12.84125,44.04708333333334,72.79166666666667,0.9495833333333333,11.437916666666666,1.7641666666666669,0.8966666666666666,,38.123333333333335,,0.28,107.41631578947369,,,,,0.17958333333333332
2019-01-06,89.68541666666665,148.55291666666668,25.185833333333335,11.333333333333334,38.45666666666667,64.22458333333334,0.2754166666666667,11.363750000000001,1.3016666666666667,0.6154166666666666,,33.66875,,0.28,119.70176470588234,,,,,0.15291666666666667
2019-01-07,93.77166666666666,183.07958333333332,25.661666666666665,11.54875,39.52708333333333,65.70916666666666,0.8158333333333334,11.373333333333333,2.4833333333333334,1.3779166666666667,,38.925555555555555,,0.28,77.36526315789474,,,,,0.25625
2019-01-08,106.42,204.4104166666667,35.27916666666667,15.875,54.48208333333333,89.18,0.7770833333333332,11.59625,2.3470833333333334,1.2958333333333334,,33.103125,,0.28,80.66666666666667,,,,,0.23749999999999996
2019-01-09,111.97304347826088,210.02999999999997,35.459583333333335,15.955833333333333,54.65708333333333,89.90208333333334,0.7845833333333333,11.59875,2.526666666666667,1.3379166666666666,,34.054117647058824,,0.28,116.71733333333333,,,,,0.26833333333333337
2019-01-10,114.57625,208.30791666666667,33.92,15.263333333333334,52.57583333333333,86.01041666666667,1.0254166666666666,11.562916666666666,2.891666666666667,1.4820833333333334,,33.94866666666667,,0.28,93.235,,,,,0.37375
2019-01-11,101.09666666666668,167.10583333333332,25.33125,11.399583333333334,39.263333333333335,64.59458333333333,0.51125,11.301250000000001,1.2066666666666668,0.5204166666666666,,35.864375,,0.28,115.57411764705883,,,,,0.10833333333333334
2019-01-12,85.36217391304348,142.5695652173913,20.598333333333333,9.269583333333333,31.928749999999997,52.47416666666667,1.36,11.29125,0.9116666666666666,0.37875,,30.444666666666667,,0.28,113.59692307692308,,,,,0.08958333333333333
2019-01-13,91.735,171.60166666666666,17.969583333333333,8.08625,27.371666666666666,45.82749999999999,1.5579166666666666,11.355833333333335,1.0479166666666666,0.4275,,37.20294117647059,,0.28,153.0481818181818,,,,,0.11750000000000001
2019-01-14,93.60958333333333,158.24333333333334,15.479583333333332,6.965,22.844166666666666,39.469166666666666,1.2516666666666667,11.381666666666668,2.5791666666666666,1.3516666666666666,,39.379333333333335,,0.28,88.122,,,,,0.3104166666666667
2019-01-15,109.84791666666666,192.56458333333333,15.622083333333334,7.03,22.788749999999997,39.836666666666666,0.97375,11.3925,3.0175,1.5879166666666666,,38.57,,0.28,92.21315789473684,,,,,0.3070833333333333
2019-01-16,109.41250000000001,178.62333333333333,20.687916666666666,9.309583333333334,31.635833333333334,52.7525,0.42124999999999996,11.61,2.733333333333333,1.425,,38.49133333333334,,0.28,99.42588235294117,,,,,0.23416666666666666
2019-01-17,101.99208333333333,184.77374999999998,15.976666666666667,7.189583333333334,24.229166666666668,40.74166666666667,0.9116666666666666,11.520416666666668,2.0479166666666666,1.0554166666666667,,34.284,,0.28,137.2123076923077,,,,,0.20875
2019-01-18,99.31375000000001,183.59541666666667,15.646666666666667,7.041250000000001,23.801666666666666,39.90125,0.8908333333333333,11.418750000000001,2.2845833333333334,1.1591666666666667,,32.55533333333333,,0.28,117.818,,,,,0.24166666666666667
2019-01-19,100.4575,183.04833333333332,15.94,7.172499999999999,23.909583333333334,40.645833333333336,0.9604166666666667,11.319583333333334,2.0716666666666668,1.05375,,37.383529411764705,,0.28,123.09,,,,,0.21541666666666667
2019-01-20,88.22666666666667,146.3475,10.03,4.514347826086956,14.1175,25.580000000000002,0.21791666666666665,11.237083333333333,1.2741666666666667,0.6170833333333333,,36.011250000000004,,0.28,128.53799999999998,,,,,0.12083333333333333
2019-01-21,76.10125000000001,131.88,13.518749999999999,6.083749999999999,20.856666666666666,34.36375,0.5658333333333333,11.214166666666666,0.5679166666666667,0.18125,,33.61941176470588,,0.28,121.71666666666667,,,,,0.05458333333333334
2019-01-22,49.74416666666667,97.11208333333333,7.9750000000000005,3.5883333333333334,12.36125,20.335416666666667,0.6416666666666667,11.21625,0.3558333333333334,0.11708333333333333,,37.970588235294116,,0.28,100.97083333333332,,,,,0.03541666666666667
2019-01-23,46.35125,84.765,3.7583333333333333,1.6954166666666666,5.407916666666666,9.570416666666667,0.4266666666666667,11.250833333333333,0.23750000000000002,0.06791666666666667,,40.605000000000004,,0.28,115.36454545454545,,,,,0.028333333333333335
2019-01-24,59.223636363636366,117.17681818181818,7.939545454545455,3.576363636363636,11.286956521739132,20.245454545454546,0.6282608695652173,11.404545454545454,0.34956521739130436,0.07739130434782608,,37.58846153846154,,0.28,119.80181818181818,,,,,0.04217391304347826
2019-01-25,70.755,140.0268181818182,10.484285714285713,4.719047619047619,14.863636363636363,26.73428571428571,1.174090909090909,7.893636363636364,0.6522727272727272,0.2595454545454545,,27.271875,,0.28,124.94461538461539,,,,,0.12409090909090909
2019-01-26,75.02041666666666,130.9575,9.135833333333332,4.112916666666666,13.816249999999998,23.285833333333333,1.0825,8.891666666666667,0.60125,0.2354166666666667,,44.62904761904762,,0.28,163.53583333333333,,,,,0.06874999999999999
2019-01-27,61.04,103.4575,5.36375,2.4158333333333335,7.81125,13.677083333333334,0.7041666666666666,9.175416666666667,0.39166666666666666,0.16458333333333333,,44.887499999999996,,0.28,168.095,,,,,0.03916666666666667
2019-01-28,60.67458333333334,110.34541666666667,10.344347826086956,4.660434782608696,15.027083333333335,26.377391304347825,0.5612499999999999,9.157916666666667,0.6566666666666666,0.30833333333333335,,42.003750000000004,,0.28,153.404,,,,,0.06791666666666667
2019-01-29,70.79166666666667,131.01541666666665,15.68125,12.42,22.85875,39.21083333333333,0.56125,8.332916666666668,1.2129166666666666,0.5970833333333333,,38.204166666666666,,0.28,138.8322222222222,,,,,0.11666666666666665
2019-01-30,89.86375,173.05916666666667,26.391666666666666,31.668333333333333,38.70625,64.34083333333334,0.7416666666666667,7.84875,2.0616666666666665,1.09125,,36.92809523809524,,0.28,156.879,,,,,0.21375
2019-01-31,94.57125,161.55916666666667,22.544583333333335,27.0525,33.06458333333333,55.4475,0.5783333333333333,8.712083333333334,2.0120833333333334,1.0858333333333332,,36.535,,0.28,112.4876923076923,,,,,0.22
2019-02-01,70.80791666666666,124.91125,15.340833333333334,18.4075,22.499583333333334,37.83958333333333,1.25875,9.60875,0.9208333333333334,0.40208333333333335,,37.507777777777775,,0.28,105.34625000000001,,,,,0.09166666666666667
2019-02-02,73.94833333333334,127.6325,16.839583333333334,20.207916666666666,24.697916666666668,41.5375,1.2441666666666666,10.053749999999999,0.90625,0.4054166666666667,,38.565,,0.28,105.186875,,,,,0.10041666666666667
2019-02-03,69.31916666666667,108.76791666666666,14.489166666666668,17.388333333333332,21.25,35.739583333333336,1.6104166666666668,9.361666666666666,0.8941666666666667,0.38125000000000003,,35.23125,,0.28,84.4195652173913,,,,,0.08583333333333333
2019-02-04,70.40458333333333,136.16708333333335,17.555833333333332,21.065833333333334,25.748333333333335,43.30375,2.3783333333333334,9.404166666666667,1.4970833333333333,0.7004166666666666,,39.94434782608696,,0.28,150.11,,,,,0.11125
2019-02-05,76.92333333333333,146.64666666666668,16.86625,20.239583333333332,24.736666666666668,41.60166666666667,1.3383333333333332,9.545416666666666,1.4341666666666668,0.7079166666666667,,37.029411764705884,,0.28,129.04466666666667,,,,,0.12833333333333333
2019-02-06,63.617916666666666,122.00125000000001,10.42625,12.512500000000001,15.293333333333335,25.72083333333333,0.30625,10.125416666666666,0.41,0.13708333333333333,,35.968125,,0.28,138.5857142857143,,,,,0.04666666666666667
2019-02-07,40.33041666666667,88.09375,10.1975,12.237083333333333,14.956666666666665,25.08,0.2866666666666667,10.32625,0.15875,0.04791666666666666,,40.985789473684214,,0.28,104.90307692307692,,,,,0.018333333333333333
2019-02-08,48.57375,120.09583333333335,10.119166666666667,12.143749999999999,14.843333333333334,24.963333333333335,0.3095833333333333,10.091666666666667,0.17125,0.04958333333333333,,33.4135,,0.28,120.185,,,,,0.018333333333333333
2019-02-09,79.64458333333333,183.60583333333332,19.514583333333334,23.417083333333334,28.620416666666667,48.13375,1.5816666666666668,11.897083333333333,1.0670833333333334,0.56625,,31.61791666666667,,0.28,129.99272727272725,,,,,0.11208333333333333
2019-02-10,108.9575,218.69000000000003,25.416666666666668,30.500833333333333,37.27708333333333,62.695,2.3729166666666663,8.778333333333334,2.06,1.0779166666666666,,34.875416666666666,,0.28,68.35210526315788,,,,,0.2125
2019-02-11,91.45166666666667,185.68541666666667,28.721249999999998,34.46583333333333,42.123333333333335,55.43,1.7841666666666667,9.644166666666667,2.5987500000000003,1.4516666666666669,,33.571666666666665,,0.28,71.93222222222222,,,,,0.2804166666666667
2019-02-12,68.52791666666667,127.44291666666668,13.675416666666665,16.40875,20.056250000000002,33.73041666666666,0.6120833333333333,10.42625,0.9616666666666668,0.46374999999999994,,42.44565217391305,,0.28,97.79761904761905,,,,,0.08208333333333333
2019-02-13,69.45541666666666,121.3125,14.027500000000002,16.83375,20.575833333333332,34.602916666666665,0.5554166666666667,10.439166666666667,0.9237500000000001,0.3983333333333334,,34.263125,,0.28,98.7578947368421,,,,,0.0775
2019-02-14,55.100833333333334,108.01875000000001,11.367083333333333,13.640416666666667,16.672083333333333,28.039583333333336,0.6275,11.168333333333335,0.4666666666666666,0.16541666666666666,,35.53473684210526,,0.28,105.12750000000001,,,,,0.04541666666666667
2019-02-15,51.97875,107.00333333333333,10.477083333333333,12.573749999999999,15.367916666666666,25.84375,0.6354166666666666,10.473333333333333,0.3520833333333333,0.1225,,33.479473684210525,,0.28,103.81307692307692,,,,,0.0375
2019-02-16,47.19833333333333,85.15208333333334,10.864166666666668,13.039583333333333,15.935,26.799166666666665,0.5304166666666666,9.99625,0.2941666666666667,0.08875,,31.119999999999997,,0.28,97.71333333333334,,,,,0.034583333333333334
2019-02-17,56.260416666666664,109.0125,9.218333333333334,11.0625,13.519583333333335,22.737916666666667,0.38333333333333336,9.91125,0.21416666666666664,0.06125,,34.15736842105263,,0.28,91.60799999999999,,,,,0.03625
2019-02-18,65.37083333333334,135.42458333333335,10.01125,12.012916666666667,14.682916666666666,24.692916666666665,0.8158333333333333,9.625833333333334,0.45458333333333334,0.15958333333333333,,27.82,,0.28,91.68058823529411,,,,,0.05416666666666667
2019-02-19,60.98681818181819,134.23083333333332,11.478333333333333,13.771666666666667,16.8325,28.286666666666665,1.1225,9.615,0.625,0.27166666666666667,,30.57894736842105,,0.28,109.95083333333334,,,,,0.06999999999999999
2019-02-20,67.48708333333333,132.0125,10.93875,13.125416666666666,16.043333333333333,26.98,0.9158333333333334,10.24375,0.5083333333333333,0.20333333333333334,,35.55681818181818,,0.28,148.1888888888889,,,,,0.06458333333333334
2019-02-21,56.645833333333336,105.43,10.458333333333334,12.549999999999999,15.339166666666666,25.796666666666667,0.26625000000000004,10.575416666666667,0.03208333333333333,0.015,,40.45041666666666,,0.28,135.23,,,,,0.005
2019-02-22,55.39666666666667,111.11500000000001,13.154166666666667,15.784583333333332,19.292083333333334,32.44625,1.0570833333333334,10.717083333333333,0.24375,0.14916666666666667,,31.014705882352942,,0.28,102.596,,,,,0.18208333333333335
