From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2020-06-12,33.79636363636364,85.00750000000001,0.5933333333333334,7.88625,4.6033333333333335,25.575833333333335,14.535416666666668,0.31124999999999997,57.48666666666667,3.10375,0.3466666666666667,1.4525,0.41041666666666665,51.85375,1.1120833333333333,190.89166666666665,285.23833333333334,,,0.5404166666666667,32.99,0.0
2020-06-13,25.59375,73.12791666666666,1.4316666666666666,11.770833333333334,7.248333333333334,26.712083333333336,7.860833333333333,0.29958333333333337,35.27708333333333,3.90625,0.45625,2.0654166666666667,0.58,58.840833333333336,0.8966666666666666,138.32916666666668,212.87666666666667,,,0.83625,30.466666666666665,0.052083333333333336
2020-06-14,21.733684210526317,54.204736842105255,3.1189473684210527,8.14421052631579,6.647368421052631,24.205789473684213,13.332631578947368,0.29894736842105263,38.32421052631579,4.403684210526316,0.49789473684210533,3.1726315789473687,0.7773684210526316,55.70052631578947,0.7247368421052631,213.16842105263157,332.631,,,1.191578947368421,30.92684210526316,0.0
2020-06-15,21.897333333333332,69.766,0.513,6.1979999999999995,3.664,22.298,12.869,0.30866666666666664,61.16,2.59,0.36909090909090914,1.451,0.611,41.06333333333334,1.2893333333333332,224.70333333333332,415.568,,,0.6318181818181818,34.59466666666666,0.0
2020-06-16,21.066666666666666,55.8325,3.79875,11.4825,9.02375,28.320625,13.26375,0.29833333333333334,54.37,3.275,0.460625,0.95125,0.54625,46.03541666666666,1.1558333333333333,180.35083333333333,305.2083333333333,,,0.616875,33.21583333333333,0.0
2020-06-17,20.907500000000002,59.497083333333336,2.0653846153846156,7.927916666666667,4.9783333333333335,27.492083333333337,12.007083333333334,0.3045833333333333,52.288333333333334,3.0895833333333336,0.38916666666666666,1.4183333333333332,0.52,51.89041666666666,1.2304166666666667,163.51458333333332,295.96375,,,0.6683333333333333,33.17333333333333,0.0
2020-06-18,29.79869565217391,73.64217391304348,0.7025,9.431052631578947,5.3025,29.7945,8.04,0.3104166666666667,48.20083333333333,3.169166666666667,0.3970833333333333,1.33125,0.49041666666666667,53.22833333333333,1.0554166666666667,189.95375,290.2575,,,0.6179166666666667,33.31916666666667,0.0
2020-06-19,15.151666666666666,49.25958333333333,0.915,8.151666666666666,4.9799999999999995,35.83541666666667,7.83125,0.31375000000000003,42.57608695652174,2.7270833333333333,0.3741666666666667,2.6004166666666664,0.45625,55.61083333333334,1.2633333333333334,159.79958333333335,279.79249999999996,,,0.6179166666666667,31.340416666666666,0.0625
2020-06-20,25.340833333333336,72.83125,1.2754999999999999,9.6875,5.940833333333333,49.84458333333333,7.805833333333333,0.295,31.902083333333334,4.0,0.40045454545454545,2.2931818181818184,0.47454545454545455,67.30708333333334,1.0816666666666668,150.64625,249.1525,,,0.6486363636363636,31.41875,0.0
2020-06-21,25.76875,54.13125,0.42125,9.119411764705882,5.049411764705883,34.28823529411765,9.674166666666666,0.28750000000000003,45.62625,3.603529411764706,0.31058823529411766,1.2588235294117647,0.37529411764705883,74.16708333333334,0.8445833333333334,146.32333333333332,213.12625,,,0.5370588235294117,28.200833333333335,0.15083333333333335
2020-06-22,21.77208333333333,45.54291666666666,1.0436363636363637,9.591363636363637,5.16125,29.43521739130435,14.160869565217391,0.29958333333333337,43.17086956521739,3.648695652173913,0.30782608695652175,1.5752173913043477,0.3791304347826087,81.77416666666666,0.8537499999999999,160.81125,277.92,,,0.6091304347826086,28.151666666666667,0.04666666666666667
2020-06-23,17.830416666666668,42.911249999999995,1.0133333333333334,7.396666666666667,4.6258333333333335,26.199583333333333,9.001666666666667,0.2920833333333333,37.360416666666666,3.3520833333333333,0.26208333333333333,1.3245833333333332,0.35250000000000004,68.04208333333334,1.0908333333333333,149.51416666666668,263.135,,,0.84375,31.2075,0.0
2020-06-24,16.858333333333334,29.205416666666665,2.86,8.834999999999999,6.83875,26.520833333333332,7.955416666666667,0.29916666666666664,20.907500000000002,3.1029166666666668,0.28708333333333336,1.8291666666666666,0.365,83.31166666666667,0.7608333333333334,151.58875,107.96124999999999,,,0.8658333333333333,28.103333333333335,0.015416666666666667
2020-06-25,14.9,34.6025,1.7520833333333332,6.967083333333334,5.055833333333333,25.860416666666666,13.64125,0.3025,24.735416666666666,2.9379166666666667,0.28291666666666665,2.21,0.36874999999999997,79.37166666666667,0.7879166666666667,207.29625,236.76291666666665,,,0.8658333333333333,28.841250000000002,0.0
2020-06-26,32.159166666666664,65.92208333333333,0.90125,7.1525,4.465416666666667,29.29375,10.116249999999999,0.30833333333333335,44.14333333333334,3.49375,0.285,1.8858333333333333,0.38999999999999996,79.49249999999999,0.91125,210.18125,271.33208333333334,,,0.7704166666666667,29.807916666666667,0.0
2020-06-27,35.45541666666667,68.78291666666667,0.59875,6.885416666666667,4.0754166666666665,47.81166666666667,7.180833333333333,0.30541666666666667,42.845,3.109166666666667,0.2941666666666667,1.71125,0.38166666666666665,74.49333333333333,1.0208333333333333,254.90041666666664,285.76875,,,0.71375,31.360416666666666,0.0
2020-06-28,39.57125,82.49791666666667,0.6820833333333334,7.120416666666667,4.2716666666666665,45.09708333333333,13.324166666666668,0.29833333333333334,46.153333333333336,3.49375,0.3879166666666667,1.7562499999999999,0.4091666666666667,66.46875,0.77375,223.25958333333335,290.555,,,0.7904166666666667,32.444583333333334,0.0
